Winner,Pot,Actions,ATTP1,ATTP2,HandNo
1,100.0,rcrrr/rcrrr,0.0,0.00014291490827287947,449
2,100.0,rrcrcrc/rrcrcrc,0.00014281272888183594,0.0,450
2,100.0,rcrrr/rcrrr,0.0,0.0,451
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,452
2,100.0,rcrrr/rcrrr,0.0,0.0,453
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,454
0,100.0,rcrrr/rcrrr,0.00019993782043457032,0.0,455
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,456
1,100.0,rcrrr/rcrrr,0.0,0.0,457
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,458
1,100.0,rcrrr/rcrrr,0.0,0.0,459
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,460
2,100.0,rcrrr/rcrrr,0.0,0.0,461
2,100.0,rrcrcrc/rrcrcrc,0.00014291490827287947,0.0,462
2,100.0,rcrrr/rcrrr,0.0,0.00014294896806989397,463
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,464
2,100.0,rcrrr/rcrrr,0.0,0.0,465
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,466
2,100.0,rcrrr/rcrrr,0.0,0.0,467
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,468
1,100.0,rcrrr/rcrrr,0.0,0.0,469
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,470
2,100.0,rcrrr/rcrrr,0.0,0.0,471
2,100.0,rrcrcrc/rrcrcrc,0.00014311926705496653,0.0,472
2,100.0,rcrrr/rcrrr,0.0,0.0,473
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,474
0,100.0,rcrrr/rcrrr,0.0,0.0,475
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,476
2,100.0,rcrrr/rcrrr,0.0,0.0,477
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,478
2,100.0,rcrrr/rcrrr,0.0,0.0,479
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,480
1,100.0,rcrrr/rcrrr,0.0,0.0,481
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,482
1,100.0,rcrrr/rcrrr,0.0,0.0,483
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,484
2,100.0,rcrrr/rcrrr,0.0,0.0,485
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,486
1,100.0,rcrrr/rcrrr,0.0,0.0,487
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,488
1,100.0,rcrrr/rcrrr,0.0,0.0,489
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,490
2,100.0,rcrrr/rcrrr,0.0,0.0,491
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,492
2,100.0,rcrrr/rcrrr,0.0,0.0,493
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,494
1,100.0,rcrrr/rcrrr,0.0,0.0,495
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,496
1,100.0,rcrrr/rcrrr,0.0,0.0,497
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,498
0,100.0,rcrrr/rcrrr,0.0,0.0,499
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,500
2,100.0,rcrrr/rcrrr,0.0,0.0,501
1,100.0,rrcrcrc/rrcrcrc,0.0,0.00019993782043457032,502
1,100.0,rcrrr/rcrrr,0.0,0.0,503
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,504
2,100.0,rcrrr/rcrrr,0.0,0.0,505
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,506
0,100.0,rcrrr/rcrrr,0.0,0.0,507
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,508
0,100.0,rcrrr/rcrrr,0.0,0.00014291490827287947,509
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,510
1,100.0,rcrrr/rcrrr,0.0,0.0,511
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,512
1,100.0,rcrrr/rcrrr,0.0,0.0,513
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,514
1,100.0,rcrrr/rcrrr,0.0,0.0,515
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0004005908966064453,516
1,100.0,rcrrr/rcrrr,0.0,0.0,517
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,518
2,100.0,rcrrr/rcrrr,0.0,0.0,519
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,520
2,100.0,rcrrr/rcrrr,0.0,0.0,521
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,522
2,100.0,rcrrr/rcrrr,0.0,0.0,523
2,100.0,rrcrcrc/rrcrcrc,0.00014311926705496653,0.0,524
2,100.0,rcrrr/rcrrr,0.0,0.0,525
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,526
2,100.0,rcrrr/rcrrr,0.0,0.0,527
0,100.0,rrcrcrc/rrcrcrc,0.0,0.0,528
2,100.0,rcrrr/rcrrr,0.0,0.000143017087663923,529
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,530
2,100.0,rcrrr/rcrrr,0.0,0.0,531
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,532
2,100.0,rcrrr/rcrrr,0.0,0.00014277866908482144,533
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,534
2,100.0,rcrrr/rcrrr,0.0,0.00014288084847586497,535
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,536
1,100.0,rcrrr/rcrrr,0.0,0.0,537
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,538
1,100.0,rcrrr/rcrrr,0.0,0.000143017087663923,539
1,100.0,rrcrcrc/rrcrcrc,0.00014250619070870535,0.0,540
2,100.0,rcrrr/rcrrr,0.0,0.0,541
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,542
1,100.0,rcrrr/rcrrr,0.0,0.0,543
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,544
1,100.0,rcrrr/rcrrr,0.0,0.0,545
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,546
2,100.0,rcrrr/rcrrr,0.0,0.0,547
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,548
1,100.0,rcrrr/rcrrr,0.0,0.0,549
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,550
2,100.0,rcrrr/rcrrr,0.0,0.0,551
2,100.0,rrcrcrc/rrcrcrc,0.0001427446092878069,0.00020008087158203126,552
1,100.0,rcrrr/rcrrr,0.0,0.0,553
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,554
1,100.0,rcrrr/rcrrr,0.0,0.0,555
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,556
2,100.0,rcrrr/rcrrr,0.0,0.0,557
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,558
1,100.0,rcrrr/rcrrr,0.0,0.0,559
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,560
1,100.0,rcrrr/rcrrr,0.0,0.0,561
1,100.0,rrcrcrc/rrcrcrc,0.00014291490827287947,0.0,562
2,100.0,rcrrr/rcrrr,0.0,0.0,563
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,564
2,100.0,rcrrr/rcrrr,0.0,0.0001426764896937779,565
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,566
1,100.0,rcrrr/rcrrr,0.0,0.0,567
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,568
2,100.0,rcrrr/rcrrr,0.0,0.0,569
2,100.0,rrcrcrc/rrcrcrc,0.00014247213091169084,0.00020022392272949218,570
2,100.0,rcrrr/rcrrr,0.0,0.0,571
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,572
1,100.0,rcrrr/rcrrr,0.0,0.0,573
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,574
2,100.0,rcrrr/rcrrr,0.0,0.0,575
1,100.0,rrcrcrc/rrcrcrc,0.00014328956604003906,0.0,576
2,100.0,rcrrr/rcrrr,0.0,0.0,577
1,100.0,rrcrcrc/rrcrcrc,0.0,0.00019998550415039061,578
2,100.0,rcrrr/rcrrr,0.000199127197265625,0.0,579
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,580
1,100.0,rcrrr/rcrrr,0.0,0.0,581
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,582
1,100.0,rcrrr/rcrrr,0.0,0.0,583
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,584
0,100.0,rcrrr/rcrrr,0.0,0.0,585
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,586
1,100.0,rcrrr/rcrrr,0.0,0.00014311926705496653,587
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,588
1,100.0,rcrrr/rcrrr,0.0,0.0,589
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,590
1,100.0,rcrrr/rcrrr,0.0,0.0,591
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,592
2,100.0,rcrrr/rcrrr,0.0,0.0,593
0,100.0,rrcrcrc/rrcrcrc,0.0,0.0,594
1,100.0,rcrrr/rcrrr,0.0,0.0,595
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,596
1,100.0,rcrrr/rcrrr,0.0,0.0,597
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,598
1,100.0,rcrrr/rcrrr,0.0,0.0,599
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,600
1,100.0,rcrrr/rcrrr,0.0,0.0,601
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,602
2,100.0,rcrrr/rcrrr,0.0,0.0,603
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,604
1,100.0,rcrrr/rcrrr,0.0,0.0,605
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,606
1,100.0,rcrrr/rcrrr,0.0,0.0,607
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,608
2,100.0,rcrrr/rcrrr,0.0,0.0,609
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,610
2,100.0,rcrrr/rcrrr,0.0,0.00014281272888183594,611
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,612
1,100.0,rcrrr/rcrrr,0.0,0.0,613
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,614
1,100.0,rcrrr/rcrrr,0.0,0.0,615
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,616
2,100.0,rcrrr/rcrrr,0.0,0.0,617
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,618
2,100.0,rcrrr/rcrrr,0.0,0.0,619
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,620
1,100.0,rcrrr/rcrrr,0.0,0.0,621
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,622
2,100.0,rcrrr/rcrrr,0.0,0.0,623
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,624
0,100.0,rcrrr/rcrrr,0.0,0.0,625
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,626
1,100.0,rcrrr/rcrrr,0.00020022392272949218,0.0,627
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,628
1,100.0,rcrrr/rcrrr,0.0,0.0,629
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,630
1,100.0,rcrrr/rcrrr,0.0,0.0,631
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,632
2,100.0,rcrrr/rcrrr,0.0,0.0,633
2,100.0,rrcrcrc/rrcrcrc,0.000143017087663923,0.0,634
2,100.0,rcrrr/rcrrr,0.0,0.0,635
1,100.0,rrcrcrc/rrcrcrc,0.00028576169695172993,0.0,636
2,100.0,rcrrr/rcrrr,0.0,0.00014202935355050222,637
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,638
1,100.0,rcrrr/rcrrr,0.0,0.0,639
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,640
1,100.0,rcrrr/rcrrr,0.0,0.0,641
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00019993782043457032,642
1,100.0,rcrrr/rcrrr,0.0,0.0,643
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,644
1,100.0,rcrrr/rcrrr,0.0,0.0,645
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,646
1,100.0,rcrrr/rcrrr,0.00020003318786621094,0.0,647
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,648
2,100.0,rcrrr/rcrrr,0.0,0.00014284678867885044,649
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,650
1,100.0,rcrrr/rcrrr,0.0001998424530029297,0.0,651
1,100.0,rrcrcrc/rrcrcrc,0.00014281272888183594,0.0,652
2,100.0,rcrrr/rcrrr,0.0,0.0,653
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,654
1,100.0,rcrrr/rcrrr,0.0,0.0,655
1,100.0,rrcrcrc/rrcrcrc,0.00014294896806989397,0.0001998424530029297,656
2,100.0,rcrrr/rcrrr,0.0,0.0,657
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,658
2,100.0,rcrrr/rcrrr,0.0,0.00014291490827287947,659
1,100.0,rrcrcrc/rrcrcrc,0.00014281272888183594,0.0,660
1,100.0,rcrrr/rcrrr,0.0,0.0,661
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,662
2,100.0,rcrrr/rcrrr,0.00020055770874023439,0.0,663
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,664
1,100.0,rcrrr/rcrrr,0.0,0.0,665
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,666
1,100.0,rcrrr/rcrrr,0.0,0.0,667
2,100.0,rrcrcrc/rrcrcrc,0.00014298302786690847,0.0,668
2,100.0,rcrrr/rcrrr,0.0,0.0,669
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,670
2,100.0,rcrrr/rcrrr,0.0,0.0,671
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,672
2,100.0,rcrrr/rcrrr,0.0,0.0,673
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,674
1,100.0,rcrrr/rcrrr,0.0,0.0,675
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,676
1,100.0,rcrrr/rcrrr,0.0,0.0,677
1,100.0,rrcrcrc/rrcrcrc,0.00014284678867885044,0.0,678
1,100.0,rcrrr/rcrrr,0.0,0.0,679
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,680
1,100.0,rcrrr/rcrrr,0.00020003318786621094,0.0,681
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,682
1,100.0,rcrrr/rcrrr,0.0,0.0,683
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,684
2,100.0,rcrrr/rcrrr,0.0,0.0,685
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,686
2,100.0,rcrrr/rcrrr,0.0,0.0,687
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,688
2,100.0,rcrrr/rcrrr,0.0,0.0,689
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,690
2,100.0,rcrrr/rcrrr,0.0,0.0,691
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,692
1,100.0,rcrrr/rcrrr,0.0,0.0,693
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,694
1,100.0,rcrrr/rcrrr,0.0,0.0,695
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,696
1,100.0,rcrrr/rcrrr,0.0,0.0,697
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,698
2,100.0,rcrrr/rcrrr,0.00019989013671875,0.0,699
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,700
1,100.0,rcrrr/rcrrr,0.0,0.0,701
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,702
2,100.0,rcrrr/rcrrr,0.0,0.00014294896806989397,703
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,704
1,100.0,rcrrr/rcrrr,0.0,0.0,705
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,706
1,100.0,rcrrr/rcrrr,0.0,0.0,707
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,708
2,100.0,rcrrr/rcrrr,0.00019998550415039061,0.0,709
1,100.0,rrcrcrc/rrcrcrc,0.00014277866908482144,0.0,710
2,100.0,rcrrr/rcrrr,0.0,0.0,711
2,100.0,rrcrcrc/rrcrcrc,0.00014288084847586497,0.00020012855529785156,712
2,100.0,rcrrr/rcrrr,0.0,0.0,713
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,714
2,100.0,rcrrr/rcrrr,0.0,0.0,715
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,716
0,100.0,rcrrr/rcrrr,0.0,0.0,717
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,718
1,100.0,rcrrr/rcrrr,0.0,0.0,719
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,720
1,100.0,rcrrr/rcrrr,0.0,0.0,721
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,722
2,100.0,rcrrr/rcrrr,0.0,0.0,723
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00020008087158203126,724
2,100.0,rcrrr/rcrrr,0.0,0.0,725
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,726
1,100.0,rcrrr/rcrrr,0.0,0.0,727
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,728
1,100.0,rcrrr/rcrrr,0.0,0.0,729
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0002002716064453125,730
1,100.0,rcrrr/rcrrr,0.0,0.0,731
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,732
1,100.0,rcrrr/rcrrr,0.0,0.0,733
2,100.0,rrcrcrc/rrcrcrc,0.00014281272888183594,0.0,734
2,100.0,rcrrr/rcrrr,0.0,0.0,735
1,100.0,rrcrcrc/rrcrcrc,0.0,0.00020008087158203126,736
2,100.0,rcrrr/rcrrr,0.0,0.00014291490827287947,737
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,738
2,100.0,rcrrr/rcrrr,0.0,0.0,739
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00019998550415039061,740
2,100.0,rcrrr/rcrrr,0.0,0.0,741
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,742
2,100.0,rcrrr/rcrrr,0.0,0.0,743
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,744
1,100.0,rcrrr/rcrrr,0.0,0.00014281272888183594,745
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,746
2,100.0,rcrrr/rcrrr,0.0,0.000143017087663923,747
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,748
2,100.0,rcrrr/rcrrr,0.0,0.0,749
2,100.0,rrcrcrc/rrcrcrc,0.0001427446092878069,0.0,750
2,100.0,rcrrr/rcrrr,0.0,0.0,751
2,100.0,rrcrcrc/rrcrcrc,0.00014288084847586497,0.0,752
1,100.0,rcrrr/rcrrr,0.00020008087158203126,0.0,753
0,100.0,rrcrcrc/rrcrcrc,0.0,0.0,754
2,100.0,rcrrr/rcrrr,0.0,0.0,755
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,756
2,100.0,rcrrr/rcrrr,0.0,0.0,757
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,758
2,100.0,rcrrr/rcrrr,0.0,0.0,759
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,760
2,100.0,rcrrr/rcrrr,0.0,0.0,761
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,762
2,100.0,rcrrr/rcrrr,0.0,0.0,763
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,764
2,100.0,rcrrr/rcrrr,0.0,0.0,765
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,766
0,100.0,rcrrr/rcrrr,0.0,0.0,767
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,768
2,100.0,rcrrr/rcrrr,0.0,0.0,769
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,770
1,100.0,rcrrr/rcrrr,0.0,0.0,771
1,100.0,rrcrcrc/rrcrcrc,0.00014294896806989397,0.0,772
1,100.0,rcrrr/rcrrr,0.0,0.0,773
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,774
1,100.0,rcrrr/rcrrr,0.0,0.00014291490827287947,775
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,776
0,100.0,rcrrr/rcrrr,0.0,0.0,777
1,100.0,rrcrcrc/rrcrcrc,0.00014288084847586497,0.00020017623901367188,778
2,100.0,rcrrr/rcrrr,0.0,0.0,779
2,100.0,rrcrcrc/rrcrcrc,0.00014291490827287947,0.0,780
2,100.0,rcrrr/rcrrr,0.0,0.0,781
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00020003318786621094,782
2,100.0,rcrrr/rcrrr,0.0,0.0,783
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,784
2,100.0,rcrrr/rcrrr,0.0,0.0,785
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,786
1,100.0,rcrrr/rcrrr,0.0,0.0,787
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,788
2,100.0,rcrrr/rcrrr,0.0,0.0,789
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,790
2,100.0,rcrrr/rcrrr,0.0,0.0,791
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,792
1,100.0,rcrrr/rcrrr,0.00020017623901367188,0.00014318738664899553,793
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,794
0,100.0,rcrrr/rcrrr,0.0,0.0001427446092878069,795
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,796
1,100.0,rcrrr/rcrrr,0.0,0.0,797
2,100.0,rrcrcrc/rrcrcrc,0.00014318738664899553,0.0,798
1,100.0,rcrrr/rcrrr,0.0,0.0,799
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,800
2,100.0,rcrrr/rcrrr,0.0,0.0,801
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,802
2,100.0,rcrrr/rcrrr,0.0,0.0,803
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,804
2,100.0,rcrrr/rcrrr,0.0,0.0,805
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,806
1,100.0,rcrrr/rcrrr,0.0,0.0,807
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,808
2,100.0,rcrrr/rcrrr,0.0,0.0,809
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,810
2,100.0,rcrrr/rcrrr,0.0,0.0,811
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,812
2,100.0,rcrrr/rcrrr,0.0,0.0,813
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,814
2,100.0,rcrrr/rcrrr,0.0,0.0,815
1,100.0,rrcrcrc/rrcrcrc,0.0,0.00020060539245605468,816
1,100.0,rcrrr/rcrrr,0.0,0.0,817
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,818
1,100.0,rcrrr/rcrrr,0.0,0.0,819
2,100.0,rrcrcrc/rrcrcrc,0.0001427446092878069,0.0,820
1,100.0,rcrrr/rcrrr,0.0,0.00014291490827287947,821
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,822
1,100.0,rcrrr/rcrrr,0.0,0.0,823
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,824
1,100.0,rcrrr/rcrrr,0.0,0.0001426424298967634,825
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,826
2,100.0,rcrrr/rcrrr,0.0,0.0,827
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,828
1,100.0,rcrrr/rcrrr,0.0,0.0,829
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,830
1,100.0,rcrrr/rcrrr,0.0,0.0,831
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,832
1,100.0,rcrrr/rcrrr,0.0,0.0,833
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,834
2,100.0,rcrrr/rcrrr,0.0,0.0,835
2,100.0,rrcrcrc/rrcrcrc,0.00014288084847586497,0.0,836
2,100.0,rcrrr/rcrrr,0.0,0.0,837
0,100.0,rrcrcrc/rrcrcrc,0.0,0.0,838
2,100.0,rcrrr/rcrrr,0.0,0.0,839
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,840
2,100.0,rcrrr/rcrrr,0.0,0.0,841
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,842
1,100.0,rcrrr/rcrrr,0.0,0.0,843
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,844
1,100.0,rcrrr/rcrrr,0.0,0.0,845
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,846
1,100.0,rcrrr/rcrrr,0.0,0.0,847
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,848
2,100.0,rcrrr/rcrrr,0.0,0.0,849
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,850
2,100.0,rcrrr/rcrrr,0.0,0.0,851
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,852
1,100.0,rcrrr/rcrrr,0.0,0.0,853
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,854
1,100.0,rcrrr/rcrrr,0.0,0.0,855
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,856
2,100.0,rcrrr/rcrrr,0.0,0.0,857
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,858
2,100.0,rcrrr/rcrrr,0.0,0.0,859
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,860
2,100.0,rcrrr/rcrrr,0.0,0.0,861
2,100.0,rrcrcrc/rrcrcrc,0.0002857276371547154,0.0,862
1,100.0,rcrrr/rcrrr,0.0,0.0,863
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,864
1,100.0,rcrrr/rcrrr,0.0,0.0,865
0,100.0,rrcrcrc/rrcrcrc,0.000143017087663923,0.0,866
2,100.0,rcrrr/rcrrr,0.0,0.0,867
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,868
2,100.0,rcrrr/rcrrr,0.0,0.0,869
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,870
1,100.0,rcrrr/rcrrr,0.0,0.0,871
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,872
1,100.0,rcrrr/rcrrr,0.0,0.0,873
1,100.0,rrcrcrc/rrcrcrc,0.00014288084847586497,0.0,874
2,100.0,rcrrr/rcrrr,0.0,0.0,875
1,100.0,rrcrcrc/rrcrcrc,0.00014284678867885044,0.0,876
1,100.0,rcrrr/rcrrr,0.0,0.0,877
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,878
1,100.0,rcrrr/rcrrr,0.0,0.0,879
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,880
2,100.0,rcrrr/rcrrr,0.0,0.0,881
2,100.0,rrcrcrc/rrcrcrc,0.00014294896806989397,0.0,882
1,100.0,rcrrr/rcrrr,0.0,0.0,883
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,884
2,100.0,rcrrr/rcrrr,0.0,0.0,885
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,886
1,100.0,rcrrr/rcrrr,0.0,0.0,887
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,888
1,100.0,rcrrr/rcrrr,0.0,0.0,889
0,100.0,rrcrcrc/rrcrcrc,0.0,0.0,890
2,100.0,rcrrr/rcrrr,0.0,0.0,891
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,892
2,100.0,rcrrr/rcrrr,0.0,0.0,893
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,894
2,100.0,rcrrr/rcrrr,0.0,0.0,895
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,896
1,100.0,rcrrr/rcrrr,0.0,0.0,897
