Winner,Pot,Actions,ATTP1,ATTP2,HandNo
1,28.0,cccc/crrc,0.0,9.757654547691345,1
0,28.0,cccccc/crrc,0.0,7.74411278963089,2
2,44.0,cccc/crrr,0.0,8.217341959476471,3
2,44.0,ccccccc/crrr,0.0,7.146070182323456,4
1,28.0,cccc/crcr,0.0,7.415388405323029,5
1,12.0,ccccc/crcf,0.0,5.897700834274292,6
1,28.0,ccc/crrf,0.0,10.042556603749594,7
2,44.0,ccccccc/crrr,0.0,7.510162651538849,8
1,28.0,cccc/crrc,0.0,7.685706675052643,9
1,28.0,cccccc/crrc,0.0,7.472902059555054,10
