Winner,Pot,Actions,ATTP1,ATTP2,HandNo
2,96.0,rcrrr/rcrrr,0.00019989013671875,0.0,1
0,96.0,rrcrcrc/rrcrcrc,0.00014277866908482144,0.0,2
2,96.0,rcrrr/rcrrr,0.00019989013671875,0.0,3
2,96.0,rrcrcrc/rrcrcrc,0.00014277866908482144,0.0,4
1,96.0,rcrrr/rcrrr,0.00019989013671875,0.0,5
